category,system_code,system_name,symptom_code,symptom_name,rule_code,judge_name,ttas_degree,nhi_degree
非外傷,A04,神經系統,A0402,混亂,A040208,輕度呼吸窘迫(92-94%),3,3
非外傷,A04,神經系統,A0403,眩暈/頭暈,A040304,中度呼吸窘迫(＜92%),2,2
非外傷,A04,神經系統,A0403,眩暈/頭暈,A040302,休克,1,1
非外傷,A04,神經系統,A0403,眩暈/頭暈,A040305,血行動力循環不足,2,2
非外傷,A04,神經系統,A0403,眩暈/頭暈,A040311,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A04,神經系統,A0403,眩暈/頭暈,A040309,非姿勢性+/-其他神經學症狀,2,2
非外傷,A04,神經系統,A0403,眩暈/頭暈,A040301,重度呼吸窘迫(＜90%),1,1
非外傷,A04,神經系統,A0403,眩暈/頭暈,A040303,無意識(GCS3-8),1,1
非外傷,A04,神經系統,A0403,眩暈/頭暈,A040307,發燒(免疫功能缺陷),2,2
非外傷,A04,神經系統,A0403,眩暈/頭暈,A040312,發燒(看起來有病容),3,3
非外傷,A04,神經系統,A0403,眩暈/頭暈,A040314,發燒(看起來無病容),4,4
非外傷,A04,神經系統,A0403,眩暈/頭暈,A040308,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A04,神經系統,A0403,眩暈/頭暈,A040306,意識程度改變(GCS9-13),2,2
非外傷,A04,神經系統,A0403,眩暈/頭暈,A040315,慢性或反覆性眩暈，生命徵象正常，無發燒，無疼痛不適,4,4
非外傷,A04,神經系統,A0403,眩暈/頭暈,A040310,輕度呼吸窘迫(92-94%),3,3
非外傷,A04,神經系統,A0404,頭痛,A040404,中度呼吸窘迫(＜92%),2,2
非外傷,A04,神經系統,A0404,頭痛,A040402,休克,1,1
非外傷,A04,神經系統,A0404,頭痛,A040405,血行動力循環不足,2,2
非外傷,A04,神經系統,A0404,頭痛,A040413,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A04,神經系統,A0404,頭痛,A040415,急性中樞中度疼痛(4-7),3,3
非外傷,A04,神經系統,A0404,頭痛,A040409,急性中樞重度疼痛(8-10),2,2
非外傷,A04,神經系統,A0404,頭痛,A040417,急性中樞輕度疼痛(＜4),4,4
非外傷,A04,神經系統,A0404,頭痛,A040411,急性視覺障礙+/-眼睛疼痛,2,2
非外傷,A04,神經系統,A0404,頭痛,A040410,突然/劇烈/前所未有的嚴重,2,2
非外傷,A04,神經系統,A0404,頭痛,A040401,重度呼吸窘迫(＜90%),1,1
非外傷,A04,神經系統,A0404,頭痛,A040403,無意識(GCS3-8),1,1
非外傷,A03,腸胃系統,A0311,黃疸,A031109,發燒(看起來有病容),3,3
非外傷,A03,腸胃系統,A0311,黃疸,A031111,發燒(看起來無病容),4,4
非外傷,A03,腸胃系統,A0311,黃疸,A031105,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A03,腸胃系統,A0311,黃疸,A031113,黃疸相關症狀，生命徵象正常，無發燒，無疼痛不適,4,4
非外傷,A03,腸胃系統,A0311,黃疸,A031103,意識程度改變(GCS9-13),2,2
非外傷,A03,腸胃系統,A0311,黃疸,A031107,輕度呼吸窘迫(92-94%),3,3
非外傷,A03,腸胃系統,A0312,打嗝,A031203,持續性打嗝,4,4
非外傷,A03,腸胃系統,A0312,打嗝,A031201,發燒(看起來有病容),3,3
非外傷,A03,腸胃系統,A0312,打嗝,A031202,發燒(看起來無病容),4,4
非外傷,A03,腸胃系統,A0312,打嗝,A031204,間歇性打嗝，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031304,中度呼吸窘迫(＜92%),2,2
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031302,休克,1,1
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031305,血行動力循環不足,2,2
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031311,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031313,急性中樞中度疼痛(4-7),3,3
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031309,急性中樞重度疼痛(8-10),2,2
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031316,急性中樞輕度疼痛(＜4),4,4
非外傷,P07,耳鼻喉系統,P0707,喉嚨痛,P070702,休克,1,1
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031314,持續性嘔吐,3,3
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031301,重度呼吸窘迫(＜90%),1,1
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031303,無意識(GCS3-8),1,1
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031307,發燒(免疫功能缺陷),2,2
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031312,發燒(看起來有病容),3,3
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031315,發燒(看起來無病容),4,4
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031308,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031306,意識程度改變(GCS9-13),2,2
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031317,腹脹，生命徵象正常，無發燒，無疼痛不適,4,4
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031318,慢性腹水，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,A03,腸胃系統,A0313,腹部腫塊/腹脹,A031310,輕度呼吸窘迫(92-94%),3,3
非外傷,A03,腸胃系統,A0314,吞食異物,A031410,口水外流或喘鳴,2,2
非外傷,A03,腸胃系統,A0314,吞食異物,A031404,中度呼吸窘迫(＜92%),2,2
非外傷,A03,腸胃系統,A0314,吞食異物,A031417,可能有異物,3,3
非外傷,A03,腸胃系統,A0314,吞食異物,A031402,休克,1,1
非外傷,A03,腸胃系統,A0314,吞食異物,A031405,血行動力循環不足,2,2
非外傷,A03,腸胃系統,A0314,吞食異物,A031413,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A03,腸胃系統,A0314,吞食異物,A031415,急性中樞中度疼痛(4-7),3,3
非外傷,A03,腸胃系統,A0314,吞食異物,A031409,急性中樞重度疼痛(8-10),2,2
非外傷,A03,腸胃系統,A0314,吞食異物,A031419,急性中樞輕度疼痛(＜4),4,4
非外傷,A03,腸胃系統,A0314,吞食異物,A031401,重度呼吸窘迫(＜90%),1,1
非外傷,A03,腸胃系統,A0314,吞食異物,A031403,無意識(GCS3-8),1,1
非外傷,A03,腸胃系統,A0314,吞食異物,A031407,發燒(免疫功能缺陷),2,2
非外傷,A03,腸胃系統,A0314,吞食異物,A031414,發燒(看起來有病容),3,3
非外傷,A03,腸胃系統,A0314,吞食異物,A031418,發燒(看起來無病容),4,4
非外傷,A03,腸胃系統,A0314,吞食異物,A031408,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A03,腸胃系統,A0314,吞食異物,A031406,意識程度改變(GCS9-13),2,2
非外傷,A03,腸胃系統,A0314,吞食異物,A031412,輕度呼吸窘迫(92-94%),3,3
非外傷,A03,腸胃系統,A0314,吞食異物,A031411,嘶啞聲或無法言語,2,2
非外傷,A04,神經系統,A0401,意識程度改變,A040109,＜60mg/dl，伴隨任一症狀(混亂、冒汗、虛弱、顫抖),2,2
非外傷,A03,腸胃系統,A0308,直腸會陰疼痛,A030810,急性周邊重度疼痛(8-10),3,3
非外傷,A03,腸胃系統,A0308,直腸會陰疼痛,A030814,急性周邊輕度疼痛(＜4),5,5
非外傷,A03,腸胃系統,A0308,直腸會陰疼痛,A030804,發燒(免疫功能缺陷),2,2
非外傷,A03,腸胃系統,A0308,直腸會陰疼痛,A030808,發燒(看起來有病容),3,3
非外傷,A03,腸胃系統,A0308,直腸會陰疼痛,A030811,發燒(看起來無病容),4,4
非外傷,A03,腸胃系統,A0308,直腸會陰疼痛,A030805,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A03,腸胃系統,A0308,直腸會陰疼痛,A030803,意識程度改變(GCS9-13),2,2
非外傷,A03,腸胃系統,A0308,直腸會陰疼痛,A030806,輕度呼吸窘迫(92-94%),3,3
非外傷,A03,腸胃系統,A0308,直腸會陰疼痛,A030809,廣泛性發炎,3,3
非外傷,A03,腸胃系統,A0309,吐血,A030916,小量的嘔吐/咖啡色嘔吐物，生命徵象正常,3,3
非外傷,A03,腸胃系統,A0309,吐血,A030911,小量的嘔吐，生命徵象正常/咖啡色嘔吐物，但合併有肝硬化或食道靜脈曲張出血,2,2
非外傷,A03,腸胃系統,A0309,吐血,A030904,中度呼吸窘迫(＜92%),2,2
非外傷,A03,腸胃系統,A0309,吐血,A030902,休克,1,1
非外傷,A03,腸胃系統,A0309,吐血,A030905,血行動力循環不足,2,2
非外傷,A03,腸胃系統,A0309,吐血,A030913,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A03,腸胃系統,A0309,吐血,A030910,急性或明顯吐血,2,2
非外傷,A03,腸胃系統,A0309,吐血,A030901,重度呼吸窘迫(＜90%),1,1
非外傷,A03,腸胃系統,A0309,吐血,A030903,無意識(GCS3-8),1,1
非外傷,A03,腸胃系統,A0309,吐血,A030907,發燒(免疫功能缺陷),2,2
非外傷,A03,腸胃系統,A0309,吐血,A030914,發燒(看起來有病容),3,3
非外傷,A03,腸胃系統,A0309,吐血,A030908,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A03,腸胃系統,A0309,吐血,A030906,意識程度改變(GCS9-13),2,2
非外傷,A03,腸胃系統,A0309,吐血,A030912,輕度呼吸窘迫(92-94%),3,3
非外傷,A03,腸胃系統,A0309,吐血,A030915,凝血異常-中度或輕度的出血,3,3
非外傷,A03,腸胃系統,A0309,吐血,A030909,凝血異常-危及生命或肢體的出血,2,2
非外傷,A03,腸胃系統,A0310,血便/黑便,A031010,大量血便/黑便,2,2
非外傷,A03,腸胃系統,A0310,血便/黑便,A031017,小量血便/黑便,4,4
非外傷,A03,腸胃系統,A0310,血便/黑便,A031004,中度呼吸窘迫(＜92%),2,2
非外傷,A03,腸胃系統,A0310,血便/黑便,A031015,中量血便/黑便,3,3
非外傷,A03,腸胃系統,A0310,血便/黑便,A031002,休克,1,1
非外傷,A03,腸胃系統,A0310,血便/黑便,A031005,血行動力循環不足,2,2
非外傷,A03,腸胃系統,A0310,血便/黑便,A031012,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A03,腸胃系統,A0310,血便/黑便,A031001,重度呼吸窘迫(＜90%),1,1
非外傷,A03,腸胃系統,A0310,血便/黑便,A031003,無意識(GCS3-8),1,1
非外傷,A03,腸胃系統,A0310,血便/黑便,A031007,發燒(免疫功能缺陷),2,2
非外傷,A03,腸胃系統,A0310,血便/黑便,A031013,發燒(看起來有病容),3,3
非外傷,A03,腸胃系統,A0310,血便/黑便,A031016,發燒(看起來無病容),4,4
非外傷,A03,腸胃系統,A0310,血便/黑便,A031008,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A03,腸胃系統,A0310,血便/黑便,A031006,意識程度改變(GCS9-13),2,2
非外傷,A03,腸胃系統,A0310,血便/黑便,A031011,輕度呼吸窘迫(92-94%),3,3
非外傷,A03,腸胃系統,A0310,血便/黑便,A031014,凝血異常-中度或輕度的出血,3,3
非外傷,A03,腸胃系統,A0310,血便/黑便,A031009,凝血異常-危及生命或肢體的出血,2,2
非外傷,A03,腸胃系統,A0311,黃疸,A031101,中度呼吸窘迫(＜92%),2,2
非外傷,A03,腸胃系統,A0311,黃疸,A031102,血行動力循環不足,2,2
非外傷,A03,腸胃系統,A0311,黃疸,A031108,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A03,腸胃系統,A0311,黃疸,A031110,急性中樞中度疼痛(4-7),3,3
非外傷,A03,腸胃系統,A0311,黃疸,A031106,急性中樞重度疼痛(8-10),2,2
非外傷,A03,腸胃系統,A0311,黃疸,A031112,急性中樞輕度疼痛(＜4),4,4
非外傷,A03,腸胃系統,A0311,黃疸,A031104,發燒(免疫功能缺陷),2,2
非外傷,A03,腸胃系統,A0305,直腸內異物,A030510,發燒(看起來無病容),4,4
非外傷,A03,腸胃系統,A0305,直腸內異物,A030505,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A03,腸胃系統,A0305,直腸內異物,A030503,意識程度改變(GCS9-13),2,2
非外傷,A03,腸胃系統,A0305,直腸內異物,A030506,輕度呼吸窘迫(92-94%),3,3
非外傷,A03,腸胃系統,A0306,鼠蹊部疼痛/腫塊,A030601,中度呼吸窘迫(＜92%),2,2
非外傷,A03,腸胃系統,A0306,鼠蹊部疼痛/腫塊,A030602,血行動力循環不足,2,2
非外傷,A03,腸胃系統,A0306,鼠蹊部疼痛/腫塊,A030608,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A03,腸胃系統,A0306,鼠蹊部疼痛/腫塊,A030610,急性中樞中度疼痛(4-7),3,3
非外傷,A03,腸胃系統,A0306,鼠蹊部疼痛/腫塊,A030606,急性中樞重度疼痛(8-10),2,2
非外傷,A03,腸胃系統,A0306,鼠蹊部疼痛/腫塊,A030612,急性中樞輕度疼痛(＜4),4,4
非外傷,A03,腸胃系統,A0306,鼠蹊部疼痛/腫塊,A030604,發燒(免疫功能缺陷),2,2
非外傷,A03,腸胃系統,A0306,鼠蹊部疼痛/腫塊,A030609,發燒(看起來有病容),3,3
非外傷,A03,腸胃系統,A0306,鼠蹊部疼痛/腫塊,A030611,發燒(看起來無病容),4,4
非外傷,A03,腸胃系統,A0306,鼠蹊部疼痛/腫塊,A030605,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A01,呼吸系統,A0107,過敏反應,A010715,急性周邊中度疼痛(4-7),4,4
非外傷,A01,呼吸系統,A0107,過敏反應,A010713,急性周邊重度疼痛(8-10),3,3
非外傷,A01,呼吸系統,A0107,過敏反應,A010703,無意識(GCS3-8),1,1
非外傷,A01,呼吸系統,A0107,過敏反應,A010701,重度呼吸窘迫(＜90%),1,1
非外傷,A01,呼吸系統,A0107,過敏反應,A010707,發燒(免疫功能缺陷),2,2
非外傷,A01,呼吸系統,A0107,過敏反應,A010712,發燒(看起來有病容),3,3
非外傷,A01,呼吸系統,A0107,過敏反應,A010714,發燒(看起來無病容),4,4
非外傷,A01,呼吸系統,A0107,過敏反應,A010708,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A01,呼吸系統,A0107,過敏反應,A010706,意識程度改變(GCS9-13),2,2
非外傷,A01,呼吸系統,A0107,過敏反應,A010709,過去曾出現嚴重過敏反應,2,2
非外傷,A01,呼吸系統,A0107,過敏反應,A010716,過敏或非特定因素引起的鼻塞，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,A01,呼吸系統,A0107,過敏反應,A010710,輕度呼吸窘迫(92-94%),3,3
非外傷,A02,心臟血管系統,A0201,心跳停止,A020101,心跳停止,1,1
非外傷,A02,心臟血管系統,A0202,胸痛/胸悶,A020204,中度呼吸窘迫(＜92%),2,2
非外傷,A02,心臟血管系統,A0202,胸痛/胸悶,A020202,休克,1,1
非外傷,A02,心臟血管系統,A0202,胸痛/胸悶,A020205,血行動力循環不足,2,2
非外傷,A02,心臟血管系統,A0202,胸痛/胸悶,A020213,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A02,心臟血管系統,A0202,胸痛/胸悶,A020215,急性中樞中度疼痛(4-7),3,3
非外傷,A02,心臟血管系統,A0202,胸痛/胸悶,A020209,急性中樞重度疼痛(8-10),2,2
非外傷,A02,心臟血管系統,A0202,胸痛/胸悶,A020218,急性中樞輕度疼痛(＜4),4,4
非外傷,A02,心臟血管系統,A0202,胸痛/胸悶,A020219,急性周邊中度疼痛(4-7)(肋膜性/胸壁),4,4
非外傷,A02,心臟血管系統,A0202,胸痛/胸悶,A020216,急性周邊重度疼痛(8-10)-肋膜性/胸壁,3,3
非外傷,A02,心臟血管系統,A0202,胸痛/胸悶,A020220,急性周邊輕度疼痛(＜4)(肋膜性/胸壁),5,5
非外傷,A01,呼吸系統,A0101,呼吸短促,A010104,中度呼吸窘迫(＜92%),2,2
非外傷,A01,呼吸系統,A0101,呼吸短促,A010106,血行動力循環不足,2,2
非外傷,A01,呼吸系統,A0101,呼吸短促,A010112,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A01,呼吸系統,A0101,呼吸短促,A010101,重度呼吸窘迫(＜90%),1,1
非外傷,A01,呼吸系統,A0101,呼吸短促,A010111,氣喘且PEFR為40-60%的預期值(中度),3,3
非外傷,A01,呼吸系統,A0101,呼吸短促,A010105,氣喘且PEFR為＜40%的預期值(重度),2,2
非外傷,A01,呼吸系統,A0101,呼吸短促,A010114,氣喘且PEFR為＞60%的預期值(輕度),4,4
非外傷,A01,呼吸系統,A0101,呼吸短促,A010116,無呼吸窘迫徵象,4,4
非外傷,A01,呼吸系統,A0101,呼吸短促,A010103,無意識(GCS3-8),1,1
非外傷,A01,呼吸系統,A0101,呼吸短促,A010108,發燒(免疫功能缺陷),2,2
非外傷,A01,呼吸系統,A0101,呼吸短促,A010113,發燒(看起來有病容),3,3
非外傷,A01,呼吸系統,A0101,呼吸短促,A010115,發燒(看起來無病容),4,4
非外傷,A01,呼吸系統,A0101,呼吸短促,A010109,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A01,呼吸系統,A0101,呼吸短促,A010107,意識程度改變(GCS9-13),2,2
非外傷,A01,呼吸系統,A0101,呼吸短促,A010110,輕度呼吸窘迫(92-94%),3,3
非外傷,A01,呼吸系統,A0102,呼吸停止,A010201,呼吸停止,1,1
非外傷,A01,呼吸系統,A0103,咳嗽,A010301,中度呼吸窘迫(＜92%),2,2
非外傷,A01,呼吸系統,A0103,咳嗽,A010302,血行動力循環不足,2,2
非外傷,A01,呼吸系統,A0103,咳嗽,A010307,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A01,呼吸系統,A0103,咳嗽,A010310,急性咳嗽，生命徵象正常,4,4
非外傷,A01,呼吸系統,A0103,咳嗽,A010304,發燒(免疫功能缺陷),2,2
非外傷,A01,呼吸系統,A0103,咳嗽,A010308,發燒(看起來有病容),3,3
非外傷,A01,呼吸系統,A0103,咳嗽,A010309,發燒(看起來無病容),4,4
非外傷,A01,呼吸系統,A0103,咳嗽,A010305,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A01,呼吸系統,A0103,咳嗽,A010303,意識程度改變(GCS9-13),2,2
非外傷,A01,呼吸系統,A0103,咳嗽,A010311,慢性咳嗽，生命徵象正常，無發燒，無疼痛不適,5,5
非外傷,A01,呼吸系統,A0103,咳嗽,A010306,輕度呼吸窘迫(92-94%),3,3
非外傷,A01,呼吸系統,A0104,換氣過度,A010413,已緩解，生命徵象正常，無發燒，無疼痛不適,4,4
非外傷,A01,呼吸系統,A0104,換氣過度,A010404,中度呼吸窘迫(＜92%),2,2
非外傷,A01,呼吸系統,A0104,換氣過度,A010402,休克,1,1
非外傷,A01,呼吸系統,A0104,換氣過度,A010405,血行動力循環不足,2,2
非外傷,A01,呼吸系統,A0104,換氣過度,A010410,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A01,呼吸系統,A0104,換氣過度,A010401,重度呼吸窘迫(＜90%),1,1
非外傷,A01,呼吸系統,A0104,換氣過度,A010403,無意識(GCS3-8),1,1
非外傷,A01,呼吸系統,A0104,換氣過度,A010407,發燒(免疫功能缺陷),2,2
非外傷,A01,呼吸系統,A0104,換氣過度,A010411,發燒(看起來有病容),3,3
非外傷,A01,呼吸系統,A0104,換氣過度,A010412,發燒(看起來無病容),4,4
非外傷,A01,呼吸系統,A0104,換氣過度,A010408,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A01,呼吸系統,A0104,換氣過度,A010406,意識程度改變(GCS9-13),2,2
非外傷,A01,呼吸系統,A0104,換氣過度,A010409,輕度呼吸窘迫(92-94%),3,3
非外傷,A01,呼吸系統,A0105,咳血,A010504,中度呼吸窘迫(＜92%),2,2
非外傷,A01,呼吸系統,A0105,咳血,A010502,休克,1,1
非外傷,A01,呼吸系統,A0105,咳血,A010505,血行動力循環不足,2,2
非外傷,A01,呼吸系統,A0105,咳血,A010511,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,A01,呼吸系統,A0105,咳血,A010514,咳血塊,3,3
非外傷,A01,呼吸系統,A0105,咳血,A010501,重度呼吸窘迫(＜90%),1,1
非外傷,A01,呼吸系統,A0105,咳血,A010503,無意識(GCS3-8),1,1
非外傷,A01,呼吸系統,A0105,咳血,A010507,發燒(免疫功能缺陷),2,2
非外傷,A01,呼吸系統,A0105,咳血,A010512,發燒(看起來有病容),3,3
非外傷,A01,呼吸系統,A0105,咳血,A010515,發燒(看起來無病容),4,4
非外傷,A01,呼吸系統,A0105,咳血,A010508,發燒疑似敗血症，伴隨任一徵象(中度呼吸窘迫、血行動力循環不足或意識程度改變)及SIRS的條件≧3,2,2
非外傷,A01,呼吸系統,A0105,咳血,A010506,意識程度改變(GCS9-13),2,2
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020306,年齡>2Y~≦6Y，每分鐘心跳次數≦60或≧140,1,1
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020308,中度呼吸窘迫(<92%),2,2
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020309,血行動力循環不足,2,2
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020310,意識程度改變(GCS9-13),2,2
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020311,年齡≦6M，90<每分鐘心跳次數≦110或170≦每分鐘心跳次數<180,2,2
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020312,年齡>6M~≦2Y，75<每分鐘心跳次數≦95或155≦每分鐘心跳次數<170,2,2
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020313,年齡>2Y~≦6Y，60<每分鐘心跳次數≦70或130≦每分鐘心跳次數<140,2,2
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020314,年齡>6Y~≦18Y，40<每分鐘心跳次數≦50或110≦每分鐘心跳次數<130,2,2
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020315,年齡<3M，體溫>38℃或<36℃,2,2
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020316,年齡3M~3Y，體溫>38℃，免疫功能缺陷或看起來有病容(活動力不佳),2,2
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020317,年齡>3Y，體溫>38℃，免疫功能缺陷,2,2
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020318,疑似心因性胸痛/胸悶,2,2
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020319,有高危險性心律不整紀錄的病史,2,2
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020320,輕度呼吸窘迫(92-94%),3,3
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020322,年齡3M~3Y，體溫>38℃，看起來無病容(活動力佳),3,3
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020323,年齡>3Y，體溫>38℃，看起來有病容(活動力不佳),3,3
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020324,年齡≦6M，110<每分鐘心跳次數≦120或150≦每分鐘心跳次數<170,3,3
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020326,年齡>2Y~≦6Y，70<每分鐘心跳次數≦80或110≦每分鐘心跳次數<130,3,3
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020327,年齡>6Y~≦18Y，50<每分鐘心跳次數≦70或100≦每分鐘心跳次數<110,3,3
非外傷,P02,心臟血管系統,P0203,心悸/不規則心跳,P020328,有心悸的病史或心悸已經緩解，生命徵象正常，無發燒，無疼痛不適,4,4
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020401,重度呼吸窘迫(<90%),1,1
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020402,休克,1,1
非外傷,P03,腸胃系統,P0304,便秘,P030407,重度疼痛(8-10),2,2
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020403,無意識(GCS3-8),1,1
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020404,重度脫水,1,1
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020405,中度呼吸窘迫(<92%),2,2
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020406,血行動力循環不足,2,2
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020407,意識程度改變(GCS9-13),2,2
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020409,年齡3M~3Y，體溫>38℃，免疫功能缺陷或看起來有病容(活動力不佳),2,2
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020410,年齡>3Y，體溫>38℃，免疫功能缺陷,2,2
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020411,中度脫水,2,2
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020413,血壓或心跳有異於病人之平常數值，但血行動力穩定,3,3
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020414,年齡3M~3Y，體溫>38℃，看起來無病容(活動力佳),3,3
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020415,年齡>3Y，體溫>38℃，看起來有病容(活動力不佳),3,3
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020417,輕度脫水,3,3
非外傷,P02,心臟血管系統,P0204,全身虛弱.*假如懷疑腦中風，請選擇P0410中風症狀,P020418,年齡>3Y，體溫>38℃，看起來無病容(活動力佳),4,4
非外傷,P02,心臟血管系統,P0205,暈厥,P020501,重度呼吸窘迫(<90%),1,1
非外傷,P02,心臟血管系統,P0205,暈厥,P020502,休克,1,1
非外傷,P02,心臟血管系統,P0205,暈厥,P020503,無意識(GCS3-8),1,1
非外傷,P02,心臟血管系統,P0205,暈厥,P020504,中度呼吸窘迫(<92%),2,2
